,avg_tem,avg_hum,avg_dew,max_tem,min_tem,max_hum,min_hum,max_hea,Month,date_obj,Year,dep_dew,ran_dew
1819,67.7,26.0,31.0,79.4,57.3,40.0,15.0,78.3,7,2015-07-28,2015,36.7,63.10000000000001
1820,61.1,49.0,40.3,75.8,41.1,77.0,28.0,77.5,7,2015-07-29,2015,20.800000000000004,84.34
1821,64.6,44.0,37.5,82.0,42.8,83.0,11.0,79.7,7,2015-07-30,2015,27.099999999999994,97.12000000000002
1822,67.9,43.0,42.8,78.5,46.8,83.0,27.0,78.5,7,2015-07-31,2015,25.10000000000001,83.86
1823,65.9,47.0,41.0,85.7,45.7,86.0,13.0,82.5,8,2015-08-01,2015,24.900000000000006,98.27999999999999
1824,67.7,43.0,42.9,78.8,46.6,80.0,21.0,78.2,8,2015-08-02,2015,24.800000000000004,85.44
1825,62.4,51.0,41.3,75.3,50.8,85.0,22.0,77.4,8,2015-08-03,2015,21.1,79.18
1826,62.5,47.0,38.3,78.5,46.1,92.0,20.0,77.8,8,2015-08-04,2015,24.200000000000003,90.32
1827,64.9,41.0,35.8,85.5,41.5,77.0,14.0,82.3,8,2015-08-05,2015,29.10000000000001,98.67999999999999
1828,67.4,26.0,27.6,82.8,51.7,55.0,8.0,80.2,8,2015-08-06,2015,39.800000000000004,80.02
1829,64.2,33.0,32.7,80.1,45.8,53.0,16.0,78.5,8,2015-08-07,2015,31.5,79.62
1830,64.4,39.0,36.7,79.4,48.0,72.0,18.0,78.1,8,2015-08-08,2015,27.700000000000003,82.84
1831,64.1,39.0,35.1,79.9,44.8,73.0,16.0,78.4,8,2015-08-09,2015,28.999999999999993,87.62
1832,61.0,53.0,41.3,78.0,42.6,80.0,20.0,77.5,8,2015-08-10,2015,19.700000000000003,89.0
1833,61.1,65.0,48.3,79.7,48.8,85.0,30.0,79.3,8,2015-08-11,2015,12.800000000000004,82.7
1834,67.1,48.0,44.3,84.5,49.6,84.0,24.0,82.0,8,2015-08-12,2015,22.799999999999997,88.5
1835,64.3,56.0,46.6,80.7,51.7,83.0,23.0,79.4,8,2015-08-13,2015,17.699999999999996,82.60000000000001
1836,65.0,58.0,46.8,82.2,46.8,91.0,24.0,80.5,8,2015-08-14,2015,18.200000000000003,91.52
1837,69.4,47.0,44.2,88.8,51.0,84.0,16.0,85.5,8,2015-08-15,2015,25.200000000000003,94.28
1838,62.0,69.0,50.7,76.5,49.5,93.0,30.0,77.8,8,2015-08-16,2015,11.299999999999997,81.68
1839,59.5,74.0,50.6,74.4,46.0,91.0,32.0,77.5,8,2015-08-17,2015,8.899999999999999,81.64
1840,52.5,66.0,39.7,69.6,41.1,90.0,21.0,77.2,8,2015-08-18,2015,12.799999999999997,85.34
1841,48.9,72.0,39.3,60.9,34.6,94.0,48.0,60.9,8,2015-08-19,2015,9.600000000000001,74.86000000000001
1842,58.1,48.0,32.6,79.6,37.9,90.0,14.0,78.2,8,2015-08-20,2015,25.5,101.06
1843,62.0,36.0,28.6,84.5,36.8,77.0,10.0,81.5,8,2015-08-21,2015,33.4,103.82000000000001
1844,64.2,37.0,35.4,82.0,47.4,67.0,12.0,79.7,8,2015-08-22,2015,28.800000000000004,86.4
1845,53.8,56.0,36.2,71.5,35.9,89.0,24.0,77.2,8,2015-08-23,2015,17.599999999999994,91.0
1846,61.5,41.0,32.0,85.9,38.3,77.0,10.0,82.6,8,2015-08-24,2015,29.5,103.72
1847,65.0,37.0,33.0,87.9,41.6,73.0,10.0,84.2,8,2015-08-25,2015,32.0,100.98
1848,64.1,41.0,37.5,84.3,46.8,66.0,15.0,81.4,8,2015-08-26,2015,26.599999999999994,87.86000000000001
1849,65.4,48.0,44.8,74.4,54.7,74.0,34.0,77.5,8,2015-08-27,2015,20.60000000000001,66.1
1850,62.1,47.0,40.6,72.5,48.6,72.0,26.0,77.4,8,2015-08-28,2015,21.5,72.46000000000001
1851,61.2,49.0,37.5,80.1,40.6,88.0,17.0,78.7,8,2015-08-29,2015,23.700000000000003,97.06
1852,66.5,37.0,34.7,86.3,42.5,76.0,13.0,82.9,8,2015-08-30,2015,31.799999999999997,98.48
1853,65.6,42.0,40.7,77.0,50.4,77.0,22.0,77.4,8,2015-08-31,2015,24.89999999999999,78.4
1854,62.6,41.0,35.7,81.8,46.1,80.0,15.0,79.6,9,2015-09-01,2015,26.9,91.10000000000001
1855,69.8,29.0,35.0,83.4,54.0,45.0,16.0,80.8,9,2015-09-02,2015,34.8,71.84
1856,59.8,54.0,42.0,75.4,48.2,87.0,25.0,77.4,9,2015-09-03,2015,17.799999999999997,81.52000000000001
1857,60.9,41.0,35.1,77.9,22.4,72.0,18.0,77.4,9,2015-09-04,2015,25.799999999999997,106.94000000000001
1858,68.0,30.0,34.7,75.3,60.4,45.0,21.0,77.2,9,2015-09-05,2015,33.3,55.540000000000006
1859,64.8,32.0,32.7,76.7,53.8,53.0,15.0,77.0,9,2015-09-06,2015,32.099999999999994,68.58000000000001
1860,57.0,50.0,37.9,68.6,44.8,75.0,30.0,76.9,9,2015-09-07,2015,19.1,72.0
1861,57.7,38.0,24.1,77.6,38.8,85.0,8.0,76.5,9,2015-09-08,2015,33.6,98.52
1862,60.2,22.0,17.9,81.8,37.2,49.0,9.0,79.4,9,2015-09-09,2015,42.300000000000004,91.0
1863,57.5,30.0,21.9,80.3,34.9,63.0,9.0,78.3,9,2015-09-10,2015,35.6,96.83999999999999
1864,53.3,60.0,38.1,69.8,35.2,87.0,31.0,77.3,9,2015-09-11,2015,15.199999999999996,86.75999999999999
1865,57.4,49.0,33.3,80.6,35.8,89.0,12.0,78.8,9,2015-09-12,2015,24.1,104.52000000000001
1866,58.2,32.0,20.5,81.8,35.2,73.0,7.0,79.5,9,2015-09-13,2015,37.7,102.36
1867,59.6,29.0,25.5,75.1,39.5,54.0,13.0,75.6,9,2015-09-14,2015,34.1,82.35999999999999
1868,62.9,38.0,36.7,70.9,54.8,62.0,25.0,76.5,9,2015-09-15,2015,26.199999999999996,61.42000000000001
1869,62.7,39.0,35.6,71.8,47.7,80.0,20.0,76.3,9,2015-09-16,2015,27.1,77.69999999999999
1870,58.4,45.0,36.2,65.8,44.3,73.0,29.0,65.8,9,2015-09-17,2015,22.199999999999996,69.34
1871,51.6,50.0,29.9,69.6,38.0,87.0,15.0,73.7,9,2015-09-18,2015,21.700000000000003,89.51999999999998
1872,51.4,45.0,24.5,74.7,28.1,88.0,12.0,75.0,9,2015-09-19,2015,26.9,105.96000000000001
1873,56.6,26.0,18.0,79.0,35.6,57.0,9.0,77.4,9,2015-09-20,2015,38.6,92.68
1874,61.6,21.0,19.2,80.3,38.9,41.0,10.0,78.4,9,2015-09-21,2015,42.400000000000006,84.56
1875,54.8,44.0,31.7,74.2,37.3,75.0,16.0,77.2,9,2015-09-22,2015,23.099999999999998,90.13999999999999
1876,57.7,55.0,37.7,81.2,39.9,89.0,12.0,79.1,9,2015-09-23,2015,20.0,101.02000000000001
1877,55.8,45.0,30.4,77.7,34.6,79.0,18.0,77.2,9,2015-09-24,2015,25.4,97.06
1878,55.9,45.0,31.7,75.7,35.3,79.0,20.0,76.4,9,2015-09-25,2015,24.2,93.64000000000001
1879,57.4,41.0,27.3,81.8,34.4,83.0,11.0,79.5,9,2015-09-26,2015,30.099999999999998,105.32000000000001
1880,58.6,36.0,28.7,80.7,37.5,65.0,14.0,78.8,9,2015-09-27,2015,29.900000000000002,93.56
1881,54.1,53.0,35.2,75.4,40.6,78.0,18.0,76.9,9,2015-09-28,2015,18.9,88.4
1882,55.0,72.0,45.2,69.7,45.2,92.0,32.0,77.5,9,2015-09-29,2015,9.799999999999997,78.1
1883,54.1,62.0,38.6,68.8,43.5,93.0,23.0,75.4,9,2015-09-30,2015,15.5,82.5
1884,54.3,57.0,37.4,73.9,41.9,80.0,24.0,77.0,10,2015-10-01,2015,16.9,84.16000000000001
1885,50.3,76.0,42.5,68.4,40.9,92.0,39.0,77.4,10,2015-10-02,2015,7.799999999999997,78.58000000000001
1886,47.8,75.0,38.8,65.5,38.9,91.0,18.0,65.5,10,2015-10-03,2015,9.0,84.88
1887,46.5,85.0,42.0,56.3,42.2,94.0,55.0,56.3,10,2015-10-04,2015,4.5,60.14
1888,51.5,60.0,34.5,68.4,33.2,92.0,22.0,74.9,10,2015-10-05,2015,17.0,92.4
1889,46.9,77.0,39.8,61.5,36.2,92.0,49.0,61.5,10,2015-10-06,2015,7.100000000000001,72.78
1890,48.3,71.0,37.6,67.4,32.5,95.0,28.0,67.4,10,2015-10-07,2015,10.699999999999996,91.02000000000001
1891,48.8,66.0,35.3,69.1,32.2,93.0,21.0,76.3,10,2015-10-08,2015,13.5,94.82
1892,51.9,61.0,37.1,65.2,35.9,93.0,30.0,65.2,10,2015-10-09,2015,14.799999999999997,83.98
1893,65.8,22.0,25.3,77.2,56.6,30.0,13.0,76.6,10,2015-10-10,2015,40.5,58.72
1894,65.0,23.0,26.1,74.2,59.6,35.0,14.0,75.8,10,2015-10-11,2015,38.9,54.16
1895,61.8,15.0,12.3,75.4,53.6,23.0,8.0,74.9,10,2015-10-12,2015,49.5,59.2
1896,63.1,16.0,15.0,78.0,53.1,22.0,9.0,76.6,10,2015-10-13,2015,48.1,61.58000000000001
1897,61.7,18.0,16.6,76.3,41.3,36.0,9.0,75.4,10,2015-10-14,2015,45.1,76.72
1898,46.6,45.0,25.6,60.4,34.3,65.0,31.0,60.4,10,2015-10-15,2015,21.0,70.34
1899,47.1,50.0,25.9,72.3,26.7,89.0,15.0,74.4,10,2015-10-16,2015,21.200000000000003,104.24
1900,48.4,44.0,23.6,69.8,28.8,78.0,14.0,73.8,10,2015-10-17,2015,24.799999999999997,96.04
1901,52.2,46.0,30.8,66.5,37.5,67.0,28.0,66.5,10,2015-10-18,2015,21.400000000000002,75.03999999999999
1902,46.7,60.0,32.6,62.1,35.3,81.0,34.0,62.1,10,2015-10-19,2015,14.100000000000001,75.72
1903,49.5,50.0,29.9,64.0,33.5,83.0,22.0,64.0,10,2015-10-20,2015,19.6,84.46000000000001
1904,40.4,88.0,37.0,44.1,38.5,91.0,83.0,44.1,10,2015-10-21,2015,3.3999999999999986,40.480000000000004
1905,36.2,89.0,33.3,38.9,33.1,92.0,86.0,38.9,10,2015-10-22,2015,2.9000000000000057,39.959999999999994
1906,42.5,61.0,28.8,52.6,30.0,93.0,32.0,52.6,10,2015-10-23,2015,13.7,76.56
1907,41.3,52.0,22.6,56.3,26.1,89.0,23.0,56.3,10,2015-10-24,2015,18.699999999999996,85.96
1908,46.1,45.0,22.4,63.1,26.4,85.0,15.0,63.1,10,2015-10-25,2015,23.700000000000003,93.9
1909,46.2,53.0,29.0,56.5,36.6,71.0,31.0,56.5,10,2015-10-26,2015,17.200000000000003,66.3
1910,39.4,56.0,24.6,45.7,33.7,85.0,38.0,45.7,10,2015-10-27,2015,14.799999999999997,60.92
1911,43.9,26.0,9.1,59.2,35.3,47.0,9.0,59.2,10,2015-10-28,2015,34.8,69.58000000000001
1912,37.9,52.0,20.3,53.5,28.1,76.0,24.0,53.5,10,2015-10-29,2015,17.599999999999998,76.12
1913,37.1,69.0,26.9,48.1,28.7,90.0,28.0,48.1,10,2015-10-30,2015,10.200000000000003,73.72
1914,44.9,42.0,23.3,51.3,37.3,52.0,34.0,51.3,10,2015-10-31,2015,21.599999999999998,52.480000000000004
1915,51.5,31.0,21.3,61.8,46.0,44.0,19.0,61.8,11,2015-11-01,2015,30.2,56.8
1916,50.2,33.0,19.8,64.7,27.8,72.0,15.0,64.7,11,2015-11-02,2015,30.400000000000002,89.42
1917,45.7,32.0,13.0,64.0,25.4,77.0,11.0,64.0,11,2015-11-03,2015,32.7,94.36000000000001
1918,35.2,69.0,25.4,49.2,25.4,90.0,40.0,49.2,11,2015-11-04,2015,9.800000000000004,73.80000000000001
1919,32.1,62.0,18.7,40.8,28.1,90.0,32.0,40.8,11,2015-11-05,2015,13.400000000000002,65.57999999999998
1920,30.5,44.0,10.7,39.2,23.9,69.0,27.0,39.2,11,2015-11-06,2015,19.8,62.42
1921,30.6,43.0,7.9,51.9,13.3,71.0,11.0,51.9,11,2015-11-07,2015,22.700000000000003,92.19999999999999
1922,35.9,41.0,7.4,63.9,16.4,74.0,6.0,63.9,11,2015-11-08,2015,28.5,103.98000000000002
1923,39.2,30.0,7.0,55.1,25.4,55.0,11.0,55.1,11,2015-11-09,2015,32.2,77.54
1924,43.5,39.0,16.0,54.2,29.8,89.0,16.0,54.2,11,2015-11-10,2015,27.5,82.68
1925,29.0,60.0,15.6,33.1,26.3,91.0,32.0,33.1,11,2015-11-11,2015,13.4,60.04
1926,31.1,44.0,11.1,40.2,23.3,67.0,30.0,40.2,11,2015-11-12,2015,20.0,62.220000000000006
1927,39.4,29.0,9.3,51.2,30.3,51.0,20.0,51.2,11,2015-11-13,2015,30.099999999999998,64.06
1928,41.3,34.0,12.1,60.1,21.6,69.0,13.0,60.1,11,2015-11-14,2015,29.199999999999996,90.66
1929,41.1,23.0,2.3,52.6,19.9,70.0,9.0,52.6,11,2015-11-15,2015,38.800000000000004,86.66
1930,35.1,53.0,16.9,45.7,27.9,88.0,13.0,45.7,11,2015-11-16,2015,18.200000000000003,76.80000000000001
1931,31.0,50.0,13.0,39.8,24.2,84.0,24.0,39.8,11,2015-11-17,2015,18.0,69.19999999999999
1932,33.4,43.0,12.9,38.9,29.1,61.0,27.0,38.9,11,2015-11-18,2015,20.5,54.03999999999999
1933,36.0,40.0,13.6,39.9,29.5,54.0,28.0,39.9,11,2015-11-19,2015,22.4,51.760000000000005
1934,31.9,55.0,16.3,39.9,18.8,89.0,22.0,39.9,11,2015-11-20,2015,15.599999999999998,77.22
1935,28.3,28.0,-5.4,35.5,10.0,78.0,13.0,35.5,11,2015-11-21,2015,33.7,80.9
1936,41.6,19.0,2.5,51.1,32.1,27.0,14.0,51.1,11,2015-11-22,2015,39.1,55.67999999999999
1937,44.7,17.0,0.7,52.9,35.9,28.0,10.0,52.9,11,2015-11-23,2015,44.0,55.480000000000004
1938,42.8,24.0,6.8,50.2,24.8,56.0,10.0,50.2,11,2015-11-24,2015,36.0,73.96000000000001
1939,29.3,59.0,14.9,46.0,18.9,87.0,24.0,46.0,11,2015-11-25,2015,14.4,81.78
1940,13.3,80.0,8.3,19.2,5.2,86.0,74.0,19.2,11,2015-11-26,2015,5.0,50.32
1941,10.2,74.0,3.5,23.0,4.3,80.0,59.0,23.0,11,2015-11-27,2015,6.699999999999999,58.260000000000005
1942,15.9,75.0,9.3,26.8,2.2,84.0,62.0,26.8,11,2015-11-28,2015,6.6,64.52000000000001
1943,18.4,75.0,11.3,32.1,8.1,84.0,37.0,32.1,11,2015-11-29,2015,7.099999999999998,72.92
1944,15.1,55.0,0.5,21.8,2.8,82.0,35.0,21.8,11,2015-11-30,2015,14.6,67.92
1945,23.7,35.0,-0.1,31.0,16.2,43.0,23.0,31.0,12,2015-12-01,2015,23.8,54.0
1946,34.0,25.0,1.8,39.1,29.3,35.0,18.0,39.1,12,2015-12-02,2015,32.2,47.92
1947,32.7,42.0,10.2,43.5,14.9,77.0,25.0,43.5,12,2015-12-03,2015,22.500000000000004,79.32000000000001
1948,39.6,29.0,7.3,54.1,13.5,78.0,14.0,54.1,12,2015-12-04,2015,32.300000000000004,95.64
1949,33.0,36.0,8.6,42.5,18.3,47.0,24.0,42.5,12,2015-12-05,2015,24.4,64.48
1950,34.5,21.0,-7.4,51.0,14.3,51.0,5.0,51.0,12,2015-12-06,2015,41.9,85.25999999999999
1951,43.8,21.0,5.8,49.8,37.0,39.0,14.0,49.8,12,2015-12-07,2015,38.0,53.8
1952,42.2,42.0,20.3,48.1,34.4,82.0,27.0,48.1,12,2015-12-08,2015,21.900000000000002,65.5
1953,47.4,28.0,15.2,55.9,41.6,43.0,17.0,55.9,12,2015-12-09,2015,32.2,55.660000000000004
1954,43.4,28.0,12.1,48.5,36.3,40.0,22.0,48.5,12,2015-12-10,2015,31.299999999999997,50.68
1955,32.7,70.0,23.3,44.8,25.8,88.0,26.0,44.8,12,2015-12-11,2015,9.400000000000002,73.32
1956,23.5,82.0,18.8,26.7,16.4,87.0,75.0,26.7,12,2015-12-12,2015,4.699999999999999,46.62
1957,22.4,69.0,12.8,47.0,4.1,86.0,33.0,47.0,12,2015-12-13,2015,9.599999999999998,93.97999999999999
1958,32.6,53.0,16.4,43.6,21.8,84.0,32.0,43.6,12,2015-12-14,2015,16.200000000000003,72.52000000000001
1959,18.3,71.0,10.2,21.9,14.3,86.0,45.0,21.9,12,2015-12-15,2015,8.100000000000001,54.36
1960,17.5,43.0,-1.3,23.2,10.0,54.0,32.0,23.2,12,2015-12-16,2015,18.8,53.120000000000005
1961,17.2,36.0,-5.7,22.7,13.3,61.0,25.0,22.7,12,2015-12-17,2015,22.9,54.36
1962,32.4,45.0,13.3,42.9,22.2,51.0,33.0,42.9,12,2015-12-18,2015,19.099999999999998,59.17999999999999
1963,44.2,25.0,10.4,51.1,29.7,50.0,18.0,51.1,12,2015-12-19,2015,33.800000000000004,64.92
1964,36.4,39.0,12.5,45.2,28.4,73.0,15.0,45.2,12,2015-12-20,2015,23.9,69.68
1965,30.8,47.0,12.6,35.3,27.2,72.0,32.0,35.3,12,2015-12-21,2015,18.200000000000003,54.5
1966,30.9,69.0,21.7,36.9,20.3,89.0,52.0,36.9,12,2015-12-22,2015,9.2,61.92
1967,19.6,59.0,7.2,28.1,12.0,83.0,39.0,28.1,12,2015-12-23,2015,12.400000000000002,63.94
1968,15.3,44.0,-2.9,20.4,8.4,61.0,32.0,20.4,12,2015-12-24,2015,18.2,54.44
1969,17.7,68.0,8.6,31.5,8.4,84.0,40.0,31.5,12,2015-12-25,2015,9.1,70.94
1970,8.7,69.0,0.4,19.9,-7.0,82.0,43.0,19.9,12,2015-12-26,2015,8.299999999999999,72.94
1971,3.4,64.0,-6.8,33.1,-12.2,76.0,30.0,33.1,12,2015-12-27,2015,10.2,93.86
1972,13.1,50.0,-4.9,36.0,-8.6,76.0,17.0,36.0,12,2015-12-28,2015,18.0,97.84000000000002
1973,10.9,62.0,-0.3,29.8,-2.0,79.0,31.0,29.8,12,2015-12-29,2015,11.200000000000001,81.08
1974,12.0,57.0,-1.2,25.3,0.7,79.0,33.0,25.3,12,2015-12-30,2015,13.2,73.16
1975,6.7,66.0,-2.5,22.5,-5.4,79.0,40.0,22.5,12,2015-12-31,2015,9.2,73.94
1976,7.5,51.0,-9.4,37.8,-12.2,75.0,11.0,37.8,1,2016-01-01,2016,16.9,105.03999999999999
1977,15.7,49.0,-2.9,40.5,-4.8,76.0,15.0,40.5,1,2016-01-02,2016,18.599999999999998,99.26
1978,31.0,41.0,8.5,48.8,17.2,72.0,20.0,48.8,1,2016-01-03,2016,22.5,82.32
1979,25.0,57.0,9.8,48.6,11.6,81.0,19.0,48.6,1,2016-01-04,2016,15.2,91.32
1980,28.4,53.0,11.8,46.0,13.8,75.0,24.0,46.0,1,2016-01-05,2016,16.599999999999998,82.56
1981,32.1,48.0,13.7,42.5,20.4,71.0,27.0,42.5,1,2016-01-06,2016,18.400000000000002,69.94
1982,27.2,77.0,20.9,35.8,21.4,88.0,62.0,35.8,1,2016-01-07,2016,6.300000000000001,55.76
1983,19.5,83.0,15.1,26.0,7.9,88.0,76.0,26.0,1,2016-01-08,2016,4.4,54.42
1984,15.5,60.0,2.8,29.3,1.8,83.0,36.0,29.3,1,2016-01-09,2016,12.7,76.42000000000002
1985,22.7,32.0,-2.8,29.7,18.1,43.0,22.0,29.7,1,2016-01-10,2016,25.5,51.16
1986,28.4,24.0,-3.7,36.0,21.6,33.0,17.0,36.0,1,2016-01-11,2016,32.1,52.16000000000001
1987,32.5,23.0,-2.0,40.3,27.8,41.0,14.0,40.3,1,2016-01-12,2016,34.5,54.22
1988,37.1,26.0,4.4,44.8,29.7,41.0,16.0,44.8,1,2016-01-13,2016,32.7,56.1
1989,29.8,37.0,5.4,36.3,23.6,60.0,18.0,36.3,1,2016-01-14,2016,24.4,59.81999999999999
1990,23.0,54.0,7.7,29.7,12.9,82.0,33.0,29.7,1,2016-01-15,2016,15.3,66.44
1991,20.7,48.0,3.6,31.4,6.0,75.0,28.0,31.4,1,2016-01-16,2016,17.099999999999998,74.32000000000001
1992,29.8,47.0,11.6,35.8,25.7,65.0,34.0,35.8,1,2016-01-17,2016,18.200000000000003,53.25999999999999
1993,35.2,42.0,13.9,43.3,29.4,55.0,29.0,43.3,1,2016-01-18,2016,21.300000000000004,55.26
1994,32.9,49.0,14.3,40.1,24.2,82.0,27.0,40.1,1,2016-01-19,2016,18.599999999999998,67.7
1995,30.5,42.0,9.9,37.8,24.5,60.0,30.0,37.8,1,2016-01-20,2016,20.6,56.1
1996,29.6,35.0,4.1,40.1,23.5,51.0,16.0,40.1,1,2016-01-21,2016,25.5,61.2
1997,41.3,36.0,15.7,53.8,23.8,61.0,21.0,53.8,1,2016-01-22,2016,25.599999999999998,76.4
1998,42.1,22.0,5.4,51.0,31.3,40.0,14.0,51.0,1,2016-01-23,2016,36.7,61.06
1999,32.8,41.0,10.5,42.2,21.4,81.0,23.0,42.2,1,2016-01-24,2016,22.299999999999997,73.68
2000,24.8,40.0,3.4,32.4,13.8,62.0,27.0,32.4,1,2016-01-25,2016,21.400000000000002,63.19999999999999
2001,27.5,31.0,-0.2,37.9,13.5,64.0,20.0,37.9,1,2016-01-26,2016,27.7,72.24000000000001
2002,37.5,39.0,13.4,53.3,24.4,62.0,22.0,53.3,1,2016-01-27,2016,24.1,75.30000000000001
2003,41.1,35.0,14.9,50.2,33.3,45.0,25.0,50.2,1,2016-01-28,2016,26.200000000000003,56.10000000000001
2004,39.8,30.0,10.3,45.1,33.8,52.0,18.0,45.1,1,2016-01-29,2016,29.499999999999996,55.540000000000006
2005,38.4,60.0,24.7,47.3,25.8,89.0,35.0,47.3,1,2016-01-30,2016,13.7,72.94
2006,22.3,65.0,11.2,29.1,17.7,87.0,33.0,29.1,1,2016-01-31,2016,11.100000000000001,62.84
2007,18.1,82.0,13.6,22.4,14.4,85.0,78.0,22.4,2,2016-02-01,2016,4.500000000000002,42.52
2008,12.3,77.0,6.3,18.1,2.8,82.0,66.0,18.1,2,2016-02-02,2016,6.000000000000001,53.06
2009,8.5,50.0,-7.8,18.1,-4.3,78.0,28.0,18.1,2,2016-02-03,2016,16.3,72.4
2010,20.5,40.0,-0.3,30.9,10.0,54.0,28.0,30.9,2,2016-02-04,2016,20.8,62.26
2011,23.5,35.0,-0.7,29.1,16.7,46.0,26.0,29.1,2,2016-02-05,2016,24.2,51.6
2012,34.3,32.0,7.0,43.8,25.0,43.0,21.0,43.8,2,2016-02-06,2016,27.299999999999997,58.72
2013,34.6,31.0,6.9,38.6,30.7,41.0,21.0,38.6,2,2016-02-07,2016,27.700000000000003,47.1
2014,40.2,33.0,13.0,47.6,34.7,40.0,23.0,47.6,2,2016-02-08,2016,27.200000000000003,51.019999999999996
2015,43.7,22.0,7.0,53.8,36.2,31.0,14.0,53.8,2,2016-02-09,2016,36.7,55.719999999999985
2016,46.6,16.0,2.5,56.0,40.6,24.0,7.0,56.0,2,2016-02-10,2016,44.1,53.52
2017,46.7,24.0,11.1,56.3,38.3,37.0,17.0,56.3,2,2016-02-11,2016,35.6,57.2
2018,48.5,31.0,18.9,57.6,40.6,42.0,23.0,57.6,2,2016-02-12,2016,29.6,55.84
2019,43.4,21.0,5.4,55.3,19.4,32.0,12.0,55.3,2,2016-02-13,2016,38.0,75.1
2020,36.5,37.0,11.9,41.9,31.4,60.0,20.0,41.9,2,2016-02-14,2016,24.6,56.900000000000006
2021,38.5,50.0,21.2,44.3,32.4,63.0,40.0,44.3,2,2016-02-15,2016,17.3,52.18
2022,42.0,36.0,15.7,49.8,37.2,59.0,22.0,49.8,2,2016-02-16,2016,26.3,57.919999999999995
2023,49.4,17.0,3.9,60.7,38.3,31.0,8.0,60.7,2,2016-02-17,2016,45.5,62.68
2024,46.9,34.0,17.6,55.3,30.3,77.0,14.0,55.3,2,2016-02-18,2016,29.299999999999997,79.68
2025,39.9,25.0,5.3,50.2,29.0,42.0,10.0,50.2,2,2016-02-19,2016,34.6,64.72
2026,43.2,29.0,13.1,51.1,36.9,45.0,19.0,51.1,2,2016-02-20,2016,30.1,55.56
2027,30.6,52.0,14.2,40.9,19.2,73.0,35.0,40.9,2,2016-02-21,2016,16.400000000000002,67.38
2028,29.1,60.0,15.3,40.2,18.6,87.0,27.0,40.2,2,2016-02-22,2016,13.8,75.2
2029,23.6,64.0,11.8,34.3,11.2,87.0,30.0,34.3,2,2016-02-23,2016,11.8,75.62
2030,30.5,27.0,-1.6,42.8,11.1,68.0,14.0,42.8,2,2016-02-24,2016,32.1,83.13999999999999
2031,29.4,47.0,10.1,42.9,10.0,75.0,28.0,42.9,2,2016-02-25,2016,19.299999999999997,81.82
2032,44.8,25.0,9.5,57.6,35.5,41.0,11.0,57.6,2,2016-02-26,2016,35.3,64.9
2033,46.7,22.0,9.5,56.3,36.9,51.0,15.0,56.3,2,2016-02-27,2016,37.2,64.35999999999999
2034,42.2,25.0,7.1,53.6,31.5,44.0,11.0,53.6,2,2016-02-28,2016,35.1,65.98
2035,38.1,36.0,12.3,45.9,27.9,73.0,22.0,45.9,2,2016-02-29,2016,25.8,68.36000000000001
2036,36.4,30.0,7.6,47.0,24.5,51.0,22.0,47.0,3,2016-03-01,2016,28.799999999999997,64.94
2037,39.9,38.0,14.4,46.8,32.9,86.0,19.0,46.8,3,2016-03-02,2016,25.5,70.02
2038,42.5,20.0,1.9,56.1,31.2,35.0,9.0,56.1,3,2016-03-03,2016,40.6,66.26
2039,41.3,35.0,13.4,56.4,23.9,69.0,17.0,56.4,3,2016-03-04,2016,27.9,83.22
2040,38.6,42.0,11.1,58.6,19.4,80.0,12.0,58.6,3,2016-03-05,2016,27.5,95.68
2041,46.1,37.0,20.0,53.3,41.3,61.0,19.0,53.3,3,2016-03-06,2016,26.1,59.120000000000005
2042,36.7,50.0,19.3,42.5,31.2,77.0,35.0,42.5,3,2016-03-07,2016,17.400000000000002,58.42
2043,30.3,65.0,19.3,38.8,20.8,83.0,43.0,38.8,3,2016-03-08,2016,11.0,64.4
2044,31.8,55.0,15.9,43.2,18.4,83.0,27.0,43.2,3,2016-03-09,2016,15.9,76.96000000000001
2045,42.7,35.0,16.2,56.2,30.2,54.0,21.0,56.2,3,2016-03-10,2016,26.500000000000004,69.88000000000001
2046,44.5,33.0,12.2,63.8,24.8,63.0,8.0,63.8,3,2016-03-11,2016,32.3,90.8
2047,42.3,43.0,19.1,62.0,26.3,69.0,16.0,62.0,3,2016-03-12,2016,23.199999999999996,86.78
2048,43.3,36.0,17.8,52.6,34.9,53.0,24.0,52.6,3,2016-03-13,2016,25.499999999999996,60.14
2049,37.6,59.0,23.6,43.7,28.1,88.0,40.0,43.7,3,2016-03-14,2016,14.0,64.88
2050,26.0,44.0,6.2,31.8,20.5,67.0,22.0,31.8,3,2016-03-15,2016,19.8,59.5
2051,27.0,39.0,5.3,32.8,19.7,56.0,27.0,32.8,3,2016-03-16,2016,21.7,55.53999999999999
2052,24.2,77.0,17.5,28.5,20.3,87.0,39.0,28.5,3,2016-03-17,2016,6.699999999999999,57.480000000000004
2053,16.5,80.0,11.5,22.7,9.3,86.0,72.0,22.7,3,2016-03-18,2016,5.0,50.44
2054,16.2,70.0,7.8,27.9,6.7,81.0,54.0,27.9,3,2016-03-19,2016,8.399999999999999,62.919999999999995
2055,26.8,46.0,4.3,51.8,-2.2,78.0,13.0,51.8,3,2016-03-20,2016,22.5,109.4
2056,49.5,24.0,12.9,60.2,37.0,43.0,12.0,60.2,3,2016-03-21,2016,36.6,66.36
